kata,label,probabilitas
orang,anger,0.0017700602788093343
ormas,anger,0.0008149162195751834
out,anger,0.0008149162195751834
pagi,anger,0.0008149162195751834
paham,anger,0.0008149162195751834
pahlawan,anger,0.0008149162195751834
pajak,anger,0.002382767885082586
pakai,anger,0.0017193643504963092
palsu,anger,0.0012965525267324112
pamer,anger,0.0012066003745184676
pamrih,anger,0.0008149162195751834
pandang,anger,0.0008149162195751834
panggung,anger,0.0011289473490221419
panik,anger,0.0008149162195751834
panjang,anger,0.001207412217650679
pantul,anger,0.0008149162195751834
panutan,anger,0.0008149162195751834
parah,anger,0.0012341360753829226
partisipasi,anger,0.0008149162195751834
pas,anger,0.0008149162195751834
pasang,anger,0.0008149162195751834
pasrah,anger,0.0016873871790809255
pasti,anger,0.0010741403511487322
patroli,anger,0.0008149162195751834
patut,anger,0.0008149162195751834
pecat,anger,0.0019356356352241448
pedih,anger,0.0008149162195751834
peduli,anger,0.0011881737776060996
pegang,anger,0.0008149162195751834
peka,anger,0.0008149162195751834
pelintir,anger,0.0008149162195751834
pena,anger,0.0008149162195751834
penting,anger,0.0017063893215146563
penuh,anger,0.0008149162195751834
peran,anger,0.0008149162195751834
peras,anger,0.0013342917957214154
percaya,anger,0.003912510688472679
perhati,anger,0.0008149162195751834
periksa,anger,0.0008149162195751834
perintah,anger,0.0008149162195751834
pers,anger,0.0008149162195751834
persekusi,anger,0.0008149162195751834
personel,anger,0.0008149162195751834
pesimis,anger,0.0008149162195751834
petisi,anger,0.0008149162195751834
pihak,anger,0.0008149162195751834
pikir,anger,0.0012590404363619157
pilih,anger,0.0017516174383881262
pingpong,anger,0.0013426818132526671
pokok,anger,0.0008149162195751834
polisi,anger,0.008723798825215472
polri,anger,0.0008149162195751834
polw,anger,0.0008149162195751834
polwan,anger,0.0008149162195751834
pos,anger,0.0008149162195751834
positif,anger,0.0008149162195751834
praktek,anger,0.0011727213638038892
prank,anger,0.0008149162195751834
preman,anger,0.0015797903436592885
prestasi,anger,0.0012066003745184676
pribadi,anger,0.0012262404816194904
prihatin,anger,0.0008149162195751834
prinsip,anger,0.0008149162195751834
prioritas,anger,0.0008149162195751834
pro,anger,0.0008149162195751834
profesi,anger,0.0008149162195751834
profesional,anger,0.0008149162195751834
profesionalisme,anger,0.0008149162195751834
profesionalitas,anger,0.0008149162195751834
program,anger,0.0008149162195751834
progres,anger,0.0008149162195751834
progress,anger,0.0008149162195751834
prosedur,anger,0.0008149162195751834
proses,anger,0.0017009709554836145
protes,anger,0.001220183665483219
puas,anger,0.0008149162195751834
publik,anger,0.0008149162195751834
pulang,anger,0.0008149162195751834
pungli,anger,0.0011977810244688672
pura,anger,0.0014279335113385376
putus,anger,0.0008149162195751834
ragam,anger,0.003112896824571229
ragu,anger,0.0008149162195751834
rajalela,anger,0.0008149162195751834
rakyat,anger,0.010893737232021536
ramah,anger,0.0008149162195751834
ramai,anger,0.0008149162195751834
rame,anger,0.0008149162195751834
razia,anger,0.0008149162195751834
realitanya,anger,0.0008149162195751834
reformasi,anger,0.0012686577836750561
regulasi,anger,0.0008149162195751834
rejeki,anger,0.0008149162195751834
rekam,anger,0.0008149162195751834
rela,anger,0.0008149162195751834
relawan,anger,0.0008149162195751834
resah,anger,0.0008149162195751834
resmi,anger,0.0008149162195751834
respek,anger,0.0012192827725861308
respon,anger,0.0008149162195751834
respons,anger,0.0008149162195751834
responsif,anger,0.0008149162195751834
ribat,anger,0.0021265540335500925
ribu,anger,0.0008149162195751834
ribut,anger,0.0008149162195751834
rinding,anger,0.0008149162195751834
ringan,anger,0.0011077895580096566
ruang,anger,0.0012409398078331434
rugi,anger,0.0016720303486035812
rumah,anger,0.0008149162195751834
rumit,anger,0.0008149162195751834
rusak,anger,0.001260347827945983
rusmini,anger,0.0008149162195751834
rutin,anger,0.0008149162195751834
saat,anger,0.0008149162195751834
sadar,anger,0.0008149162195751834
sakarang,anger,0.0008149162195751834
sakit,anger,0.0008149162195751834
salah,anger,0.005135078116010757
salut,anger,0.0008149162195751834
sampe,anger,0.0008149162195751834
sandiwara,anger,0.0011289473490221419
sangka,anger,0.0008149162195751834
sanksi,anger,0.0011077895580096566
santai,anger,0.0018536287854095475
sari,anger,0.001575220158601667
satu,anger,0.0008149162195751834
sayang,anger,0.0008149162195751834
scroll,anger,0.0008149162195751834
sdm,anger,0.0008149162195751834
sea,anger,0.0008149162195751834
seakan,anger,0.0008149162195751834
sebel,anger,0.0011787921326021247
sedia,anger,0.0008149162195751834
sedih,anger,0.0008149162195751834
segar,anger,0.0008149162195751834
segel,anger,0.0008149162195751834
sehat,anger,0.0008149162195751834
sejahtera,anger,0.0008149162195751834
sektor,anger,0.0008149162195751834
selamat,anger,0.0008149162195751834
selesai,anger,0.0010910726868543108
selidik,anger,0.0011896130629841326
semangat,anger,0.0008149162195751834
semena,anger,0.0008149162195751834
sempet,anger,0.0008149162195751834
semrawut,anger,0.0016129896788989013
senang,anger,0.0008149162195751834
sengsara,anger,0.0019599129721787297
senjata,anger,0.0008149162195751834
sentuh,anger,0.0008149162195751834
senyum,anger,0.0008149162195751834
seragam,anger,0.0017002724744386057
seram,anger,0.0008149162195751834
serang,anger,0.0008149162195751834
serius,anger,0.0011388596404348556
serta,anger,0.0008149162195751834
setia,anger,0.0008149162195751834
seviral,anger,0.0008149162195751834
shock,anger,0.0008149162195751834
sia,anger,0.0008149162195751834
siaga,anger,0.0008149162195751834
sibuk,anger,0.0011538139015011112
sidang,anger,0.001265697272870161
sidik,anger,0.0008149162195751834
sigap,anger,0.0016037313631948708
signifikan,anger,0.0008149162195751834
sih,anger,0.0038573334824690162
sikap,anger,0.0008149162195751834
silaturahmi,anger,0.0008149162195751834
sim,anger,0.0011977810244688672
simbol,anger,0.001517854221286459
simpati,anger,0.0008149162195751834
sinergi,anger,0.0008149162195751834
singkat,anger,0.0008149162195751834
sistem,anger,0.0023575732076898735
siti,anger,0.0008149162195751834
situasi,anger,0.0008149162195751834
skeptis,anger,0.0008149162195751834
sogok,anger,0.0012728095938685064
sok,anger,0.003248704720902174
solusi,anger,0.0008149162195751834
sombong,anger,0.001246122469175013
sore,anger,0.0008149162195751834
