kata,label,probabilitas
sibuk,marah,0.0009646758788150322
sidik,marah,0.0009646758788150322
sigap,marah,0.001900244853183726
sih,marah,0.0038133566828701714
sikap,marah,0.0014201558176271825
sim,marah,0.001411651824132767
simbol,marah,0.0018153750008585898
sinergi,marah,0.0009646758788150322
singkat,marah,0.0009646758788150322
sistem,marah,0.0023490374602205583
siti,marah,0.0009646758788150322
situasi,marah,0.0009646758788150322
sogok,marah,0.0009646758788150322
sok,marah,0.0030558563339652916
solusi,marah,0.0009646758788150322
sopan,marah,0.0009646758788150322
sosial,marah,0.0014599228040570093
sosialisasi,marah,0.0009646758788150322
spekulasi,marah,0.0009646758788150322
standar,marah,0.001477767945391984
statistik,marah,0.0009646758788150322
strobo,marah,0.0009646758788150322
suai,marah,0.0013698158610840332
suara,marah,0.0009646758788150322
suasana,marah,0.0009646758788150322
suci,marah,0.0014697857297287942
suka,marah,0.0009646758788150322
sulit,marah,0.0024262313607467125
suluh,marah,0.0009646758788150322
sumber,marah,0.0009646758788150322
sumpah,marah,0.001958368002999136
sungguh,marah,0.0009646758788150322
surat,marah,0.0009646758788150322
suruh,marah,0.002260326162103044
susah,marah,0.0027522624544735978
taat,marah,0.0009646758788150322
tahan,marah,0.0009646758788150322
tahu,marah,0.0013492977787884174
tajam,marah,0.001406959858567163
takut,marah,0.0023067019868137947
tambah,marah,0.001443663931190758
tangan,marah,0.0009646758788150322
tangga,marah,0.0009646758788150322
tanggap,marah,0.0009646758788150322
tangguh,marah,0.0009646758788150322
tanggung,marah,0.001475137429694204
tangis,marah,0.0009646758788150322
tangkap,marah,0.0009646758788150322
tantang,marah,0.0009646758788150322
taruh,marah,0.0009646758788150322
tau,marah,0.0014167299701433821
tawar,marah,0.0016618968398623964
tebang,marah,0.0009646758788150322
tegak,marah,0.002101726056877967
tegas,marah,0.0009646758788150322
teknologi,marah,0.0009646758788150322
temu,marah,0.0009646758788150322
tenang,marah,0.0018182723694836766
tengah,marah,0.0009646758788150322
tenggelam,marah,0.0014316460932715135
tentu,marah,0.0009646758788150322
terang,marah,0.0009646758788150322
teriak,marah,0.0009646758788150322
terima,marah,0.0009646758788150322
tertib,marah,0.0009646758788150322
terus,marah,0.0009646758788150322
tetap,marah,0.0009646758788150322
tidak,marah,0.009048484493215493
